"";"V1";"V2"
"376";-0,26780617047655;-0,0841624573575767
"378";-0,00458445883270702;0,222414545297596
"379";0,312600240010783;0,0673304115039384
"380";-0,103744954804889;0,170211419044351
"381";0,113271690989306;-0,348389307394205
"382";0,170888506487426;0,364343170601108
"383";-0,360394544946029;-0,0435142763806335
"384";0,070198166406698;0,30224194689104
"385";0,152596636811422;0,367953968934092
"386";-0,424826765265654;0,0272790051797064
"388";-0,179860978917531;0,278957035077013
"389";-0,0216313966804006;0,187683618323695
"390";-0,103744954804889;0,170211419044351
"391";-0,305248678324778;-0,0881938326925071
"394";-0,138644513482192;-0,193184781143026
"395";0,286847095672221;-0,503427702467095
"396";-0,103744954804889;0,170211419044351
"397";-0,195469407980533;0,304565553030075
"400";0,219936105418916;0,44824063179761
"401";-0,305248678324778;-0,0881938326925071
"402";0,155945075585297;0,194775022998024
"404";-0,090134008512348;-0,144013626654864
"406";0,0377658318457219;-0,4323137446342
"410";0,0899866204275224;0,184432356343081
"411";0,267887765535297;0,416646738547196
"412";0,41217437331435;0,0643308961843515
"413";-0,339746460979307;-0,0877602299115942
"414";0,209447743273577;0,139253383548276
"415";-0,0251823350218792;0,125794541066418
"416";0,0407636122372126;0,234750847681519
"417";-0,438607486356952;-0,0717161731790139
"418";-0,299052998374928;-0,12567428730413
"419";-0,00769252677778677;0,226150999565101
"422";-0,341671095656362;-0,163192200240727
"423";0,411135339994266;-0,195451536356063
"424";-0,387391861143649;-0,0282876108126067
"427";-0,341610258061144;0,0192372161006858
"428";0,246933902922977;0,379947905108928
"429";0,243194341049235;0,0808594066415049
"430";0,186993425602412;0,353451311632734
"432";0,246066245037754;-0,504724944775215
"434";0,107850440947769;-0,458522678380607
"435";0,0989364152759216;-0,359883461484824
"436";-0,212794889641472;0,305959218585725
"437";-0,24464422686533;-0,0818060279783935
"438";-0,147925523646154;-0,170291879984136
"439";-0,0389343985519102;-0,357163844624599
"440";0,233683703012731;0,111151740874669
"441";0,214056333413228;0,444323749251155
"442";0,447731052204678;-0,0868694051834344
"443";-0,244330452176033;-0,0561679372528966
"444";-0,383422944485285;0,038224620892139
"446";0,28684709567222;-0,503427702467096
"447";-0,216490727769656;0,303197194992313
"448";0,0522242283585252;-0,347154176197138
"449";0,1211585602606;0,205305536750388
"450";0,52078319984078;-0,199994450164922
"451";-0,243015835699284;0,252054812857592
"452";0,246066245037754;-0,504724944775215
"453";-0,149946615872677;-0,215558661538237
"455";-0,292502141541024;-0,0965396697169545
"457";-0,0327360621935485;-0,28646242349356
"458";0,126740260366617;0,195949838381696
"459";-0,418977270392069;-0,0571870639427577
"461";-0,0645771567624256;0,320158014147602
"462";0,0408575383233585;0,328832155614615
"463";0,313892670845784;0,0793346643282804
"465";0,177759249624603;0,236297990414292
"466";-0,139867325626145;-0,111999520190802
"467";0,27910837127645;0,25921642686259
"468";-0,411117926671909;0,0245809899119591
"469";0,226066633075863;0,34412937249685
"471";-0,35625227318087;-0,0847968361539817
"472";-0,0619131095429286;0,23700421572381
"473";0,0116425591695938;0,230913638760161
"474";0,267748176451699;0,0549052490840134
"475";-0,284475839868838;-0,136326834064777
"476";-0,29974479950647;-0,13523661949022
"479";0,177947325517818;0,246875699450557
"480";-0,103744954804889;0,170211419044351
"481";0,432237961694706;-0,0450306992491819
"482";-0,355330941895695;-0,074694242406063
"485";-0,115468275105254;-0,157423201182144
"486";-0,463298952666497;-0,020688593220783
"487";-0,0857886926206482;-0,193696922193296
"489";0,28722856348792;-0,0813632837683076
"491";-0,424826765265654;0,0272790051797063
"492";0,196038094964035;0,170047388384989
"493";0,273243296841827;-0,0199263482160572
"494";0,232126085175906;0,102075561153505
"496";-0,030259584488377;0,242278898148114
"497";-0,0704972788632022;-0,323190835689372
"498";-0,270069527797246;-0,0957950180736912
"499";0,0866781918279367;0,181478561176809
"500";-0,290440467839343;-0,0309905980895447
